config_id,cycles,twist,guide_field,center_offset,diffusion_time,field_line_count,integration_step_count,endpoint_displacement_mean,endpoint_displacement_max,maximum_squashing_factor,p95_squashing_factor,mean_log10_squashing_factor,maximum_unconstrained_squashing_factor,maximum_mapping_stretch,mean_log_mapping_stretch,maximum_finite_length_lyapunov,minimum_mapping_jacobian_abs_determinant,mean_area_preservation_residual,maximum_area_preservation_residual,mean_absolute_neighbor_winding,maximum_absolute_neighbor_winding,neighbor_winding_over_quarter_turn_rate,mean_direction_sphere_path_length,maximum_direction_sphere_path_length,mean_integrated_parallel_current_abs,maximum_integrated_parallel_current_abs,finite_trajectory,maximum_numerical_divergence_abs,mean_magnetic_energy_density,mean_free_energy_density_above_guide,mean_current_density,maximum_current_density,mean_lorentz_force_density,maximum_lorentz_force_density,mean_force_free_misalignment_sine
n3_k1_b1.25_s1.25_rho0.25,3,1.0,1.25,1.25,0.25,169,384,2.1570048332214355,4.441285133361816,68.23369598388672,44.40653610229492,1.015849232673645,68.65938568115234,8.25721549987793,1.1466624736785889,0.04398098587989807,0.09230755269527435,1.0090316534042358,10.409929275512695,0.2951434850692749,0.9249502420425415,0.4743589758872986,2.1142947673797607,3.1135637760162354,3.784100294113159,13.86116886138916,True,1.4901161193847656e-05,0.7892981171607971,0.00804811716079712,0.08696547150611877,1.0782428979873657,0.05022647976875305,0.2608032822608948,0.5390487313270569
n3_k1_b1.25_s1.25_rho1,3,1.0,1.25,1.25,1.0,169,384,1.164891242980957,2.346968412399292,5.150918006896973,4.734832763671875,0.4860062897205353,5.244035243988037,2.226263999938965,0.4749104678630829,0.016673434525728226,0.9613125324249268,0.013237600214779377,0.03868746757507324,0.0980742797255516,0.2337852418422699,0.0,0.7525283694267273,0.9625750184059143,1.4104065895080566,3.455568790435791,True,4.656612873077393e-06,0.7826343178749084,0.0013843178749084473,0.035215310752391815,0.21763961017131805,0.01982647180557251,0.04501765966415405,0.5715980529785156
n3_k1.5_b0.75_s0.75_rho0,3,1.5,0.75,0.75,0.0,169,384,2.6901729106903076,5.235752582550049,89.35160827636719,58.9478759765625,1.351963996887207,375.76446533203125,9.297987937927246,1.4996769428253174,0.04645412787795067,0.04519049823284149,5.922674179077148,26.202716827392578,0.5160371661186218,2.409203052520752,0.6666666865348816,11.031558990478516,33.27287292480469,6.316293716430664,28.064441680908203,True,1.4901161193847656e-05,0.3285558819770813,0.0473058819770813,0.21415811777114868,4.242640495300293,0.1313643902540207,2.7643368244171143,0.5487145781517029
n3_k1.5_b0.75_s0.75_rho0.25,3,1.5,0.75,0.75,0.25,169,384,2.8783180713653564,5.091244220733643,78.79161071777344,54.826656341552734,1.389846920967102,235.98841857910156,8.86079216003418,1.549480676651001,0.04545075446367264,0.15393590927124023,5.205713748931885,21.689010620117188,0.32546812295913696,1.3050174713134766,0.5352564454078674,6.331905841827393,10.976144790649414,2.374268054962158,9.590603828430176,True,1.3969838619232178e-05,0.2997358441352844,0.018485844135284424,0.13565833866596222,1.6865475177764893,0.060936737805604935,0.5956531763076782,0.5995097756385803
n3_k1.5_b0.75_s0.75_rho1,3,1.5,0.75,0.75,1.0,169,384,1.87115478515625,3.6383113861083984,12.6779146194458,11.282017707824707,0.6354374885559082,13.657529830932617,3.5494062900543213,0.6697614192962646,0.02639125846326351,0.7073559165000916,0.06655217707157135,0.29264408349990845,0.1635536104440689,0.39793917536735535,0.2532051205635071,2.1345691680908203,2.5239694118499756,1.4447928667068481,3.56650447845459,True,6.05359673500061e-06,0.2845299243927002,0.0032799243927001953,0.05414901673793793,0.3332853615283966,0.020846553146839142,0.042490750551223755,0.6262197494506836
n3_k1.5_b0.75_s1.25_rho0,3,1.5,0.75,1.25,0.0,169,384,2.7723350524902344,5.919000625610352,96.72025299072266,70.97193145751953,1.434035301208496,562.8765258789062,9.579754829406738,1.5913922786712646,0.04707608371973038,0.02740754559636116,7.751391410827637,33.43263626098633,0.7458198070526123,4.111815452575684,0.7019230723381042,9.748445510864258,20.57840347290039,8.217244148254395,38.84404754638672,True,1.4901161193847656e-05,0.3283225893974304,0.04707258939743042,0.205548495054245,3.983604907989502,0.13360849022865295,3.066528081893921,0.5475932955741882
n3_k1.5_b0.75_s1.25_rho0.25,3,1.5,0.75,1.25,0.25,169,384,3.0653154850006104,5.7919721603393555,88.21636199951172,69.87338256835938,1.4428738355636597,14440.7861328125,9.345462799072266,1.616589069366455,0.04656022787094116,0.0009503480978310108,5.650480270385742,34.066646575927734,0.5034914612770081,1.7014893293380737,0.6730769276618958,5.505151271820068,9.612054824829102,4.594761848449707,17.784944534301758,True,2.2351741790771484e-05,0.2993583679199219,0.018108367919921875,0.13044819235801697,1.617364525794983,0.059962186962366104,0.5868059992790222,0.5804882645606995
n3_k1.5_b0.75_s1.25_rho1,3,1.5,0.75,1.25,1.0,169,384,2.4644405841827393,4.569159030914307,26.846115112304688,21.935409545898438,0.7320314049720764,94.11921691894531,5.1762566566467285,0.7766437530517578,0.03425171226263046,0.19708211719989777,0.13207994401454926,0.8029178977012634,0.22615961730480194,0.5179322957992554,0.42307692766189575,1.8628751039505005,2.382805824279785,1.963262677192688,4.863072395324707,True,7.450580596923828e-06,0.28436464071273804,0.003114640712738037,0.05282296612858772,0.32645943760871887,0.01928466558456421,0.04179327189922333,0.5937608480453491
n3_k1.5_b1.25_s0.75_rho0,3,1.5,1.25,0.75,0.0,169,384,2.3115217685699463,4.693160057067871,69.98895263671875,53.68203353881836,1.3417656421661377,342.1292724609375,8.180458068847656,1.4720253944396973,0.04378642141819,0.031598277390003204,5.89119291305542,25.960968017578125,0.3453833758831024,1.6905522346496582,0.49038460850715637,6.401302814483643,15.349234580993652,6.480776309967041,25.08997344970703,True,1.4901161193847656e-05,0.8285558819770813,0.0473058819770813,0.2141581028699875,4.242640495300293,0.16254854202270508,2.7643370628356934,0.5231731534004211
n3_k1.5_b1.25_s0.75_rho0.25,3,1.5,1.25,0.75,0.25,169,384,2.3200409412384033,4.5396952629089355,80.56993865966797,46.75292205810547,1.1949067115783691,473.14166259765625,8.975992202758789,1.3453407287597656,0.04571986198425293,0.039209797978401184,2.2016189098358154,15.321491241455078,0.30915945768356323,1.0810595750808716,0.49358975887298584,3.6456480026245117,5.718313217163086,3.692298650741577,14.482259750366211,True,1.3969838619232178e-05,0.7997358441352844,0.018485844135284424,0.13565833866596222,1.6865475177764893,0.08548838645219803,0.5956553816795349,0.5720503926277161
n3_k1.5_b1.25_s0.75_rho1,3,1.5,1.25,0.75,1.0,169,384,1.194435477256775,2.4630308151245117,5.5965962409973145,5.126762390136719,0.5091435313224792,5.684275150299072,2.327587127685547,0.5106462836265564,0.01760067045688629,0.9403190016746521,0.020618196576833725,0.0596809983253479,0.10537534207105637,0.2657593786716461,0.016025641933083534,1.2709547281265259,1.5451418161392212,1.505752682685852,3.632241725921631,True,6.05359673500061e-06,0.7845299243927002,0.0032799243927001953,0.05414901301264763,0.3332853615283966,0.033115822821855545,0.06953411549329758,0.6106697916984558
n3_k1.5_b1.25_s1.25_rho0,3,1.5,1.25,1.25,0.0,169,384,2.601684331893921,5.707735061645508,79.53733825683594,64.2198486328125,1.3672126531600952,150.29087829589844,8.863153457641602,1.5222076177597046,0.045456305146217346,0.25185537338256836,5.530653476715088,23.787126541137695,0.5704336166381836,2.5811331272125244,0.6217948794364929,5.797739505767822,11.208776473999023,9.906699180603027,40.68921661376953,True,1.4901161193847656e-05,0.8283225893974304,0.04707258939743042,0.205548495054245,3.983604907989502,0.16403786838054657,3.066528081893921,0.5222364664077759
n3_k1.5_b1.25_s1.25_rho0.25,3,1.5,1.25,1.25,0.25,169,384,2.4304730892181396,5.558840274810791,102.27965545654297,58.75469207763672,1.2644928693771362,809.8825073242188,10.106645584106445,1.4175996780395508,0.04819152504205704,0.024253088980913162,3.624260425567627,23.87148094177246,0.40983107686042786,1.3657557964324951,0.5737179517745972,3.228142499923706,4.745124340057373,5.3539228439331055,20.660991668701172,True,2.2351741790771484e-05,0.7993583679199219,0.018108367919921875,0.13044820725917816,1.617364525794983,0.08319785445928574,0.58680659532547,0.5539613366127014
n3_k1.5_b1.25_s1.25_rho1,3,1.5,1.25,1.25,1.0,169,384,1.6833930015563965,3.2652909755706787,9.691423416137695,8.354626655578613,0.583989143371582,9.845503807067871,3.0968358516693115,0.6039328575134277,0.023549601435661316,0.8909363746643066,0.029810531064867973,0.10906362533569336,0.1425303965806961,0.34643393754959106,0.16346153616905212,1.127246618270874,1.4003186225891113,2.0807037353515625,5.114505767822266,True,7.450580596923828e-06,0.784364640712738,0.003114640712738037,0.05282296612858772,0.32645943760871887,0.03050767257809639,0.06808386743068695,0.5789525508880615
