fixture_id,p,q,minimal_crossing_number,tau_index,tau,channel,bandwidth,grid_size,vertex_count,edge_count,chromatic_number,odd_degree_vertex_count,odd_degree_vertex_fraction,neighbor_diagonal_sign_agreement,interior_four_spin_correlation,initial_diagonal_mismatch,effective_mode_count,polygon_length,mean_curvature,maximum_curvature,geometric_bending_energy,median_edge_length,spectral_dirichlet_energy,spectral_bending_energy
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.18,17,290,864,4,108,0.3724137842655182,0.7979167103767395,0.52,0.0234375,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.18,33,1090,3264,4,216,0.1981651335954666,0.9032257795333862,0.7960457856399584,0.0244140625,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.18,65,4226,12672,4,450,0.10648366808891296,0.9517609477043152,0.8972033257747545,0.01806640625,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.1,9,82,240,4,46,0.5609756112098694,0.5714285969734192,0.02040816326530612,0.015625,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.1,17,290,864,4,136,0.4689655303955078,0.7416667342185974,0.27111111111111114,0.09375,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.1,33,1090,3264,4,276,0.25321102142333984,0.8684475421905518,0.6711758584807492,0.087890625,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.1,65,4226,12672,4,578,0.13677236437797546,0.9339038133621216,0.8327034517510709,0.08642578125,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.18,9,82,240,4,50,0.6097560524940491,0.5892857313156128,-0.14285714285714285,0.046875,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.18,17,290,864,4,108,0.3724137842655182,0.8083333969116211,0.52,0.05859375,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.18,33,1090,3264,4,234,0.21467889845371246,0.9037297964096069,0.7585848074921957,0.0556640625,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,curvature_density,0.18,65,4226,12672,4,474,0.11216279864311218,0.9527530074119568,0.8861174099269338,0.062255859375,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,signed_turning,0.1,9,82,240,4,42,0.5121951103210449,0.5178571939468384,0.18367346938775508,0.03125,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,signed_turning,0.1,17,290,864,4,122,0.4206896424293518,0.7604166865348816,0.39555555555555555,0.046875,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,signed_turning,0.1,33,1090,3264,4,256,0.23486238718032837,0.8810483813285828,0.712799167533819,0.0556640625,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,signed_turning,0.1,65,4226,12672,4,524,0.12399432063102722,0.9408482909202576,0.8599143361048124,0.0673828125,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
trefoil_T_2_3,2,3,3,5,0.03,signed_turning,0.18,9,82,240,4,44,0.5365853309631348,0.5803571939468384,0.1020408163265306,0.03125,17,13.88545943612719,1.0058293403924565,1.2980033777699012,17.030149152270496,0.0267405409788247,5.096114698645707,46.41512918247789
