fixture_id,p,q,tau_index,tau,scale,minimum_mode,maximum_mode,spectral_power,dirichlet_energy,bending_energy,initial_bending_energy,initial_bending_fraction,current_bending_fraction,retained_bending_fraction
trefoil_2_3,2,3,19,0.006898066757065406,microscopic,9,-1,0.0018879541004647269,0.17700065210790342,17.56706159058367,89.71023488231926,0.27795699654686223,0.10593617718402645,0.19582003785440888
trefoil_2_3,2,3,20,0.008727280101304084,macroscopic,1,2,1.0573821768847158,3.8550720962449576,15.045831773685924,16.127016653792584,0.04996773353931862,0.10372311125309025,0.9329581593845259
trefoil_2_3,2,3,20,0.008727280101304084,mesoscopic,3,8,0.3347704750832123,5.201931064973552,118.04627215307052,216.9113606478399,0.672075269913819,0.813788616257135,0.54421433621783
trefoil_2_3,2,3,20,0.008727280101304084,microscopic,9,-1,0.0013441492452586452,0.12369265490027632,11.965555758877604,89.71023488231926,0.27795699654686223,0.08248827248977482,0.13338005161366334
trefoil_2_3,2,3,21,0.011041559997749386,macroscopic,1,2,1.0396989289717693,3.786068294491852,14.771545756572184,16.127016653792584,0.04996773353931862,0.11877512648802312,0.9159503008945158
trefoil_2_3,2,3,21,0.011041559997749386,mesoscopic,3,8,0.3118978977292799,4.693593956457824,102.10635110741072,216.9113606478399,0.672075269913819,0.8210173104339693,0.4707284616280772
trefoil_2_3,2,3,21,0.011041559997749386,microscopic,9,-1,0.0008817650712344602,0.07954176146122524,7.487752690275399,89.71023488231926,0.27795699654686223,0.06020756307800764,0.0834659802206263
trefoil_2_3,2,3,22,0.013969535269720744,macroscopic,1,2,1.0177792207276162,3.7005657565042385,14.431711899610729,16.127016653792584,0.04996773353931862,0.13825455903575387,0.8948779684069359
trefoil_2_3,2,3,22,0.013969535269720744,mesoscopic,3,8,0.28606415557451254,4.145451086403099,85.72506799750629,216.9113606478399,0.672075269913819,0.8212387800386267,0.3952078293247292
trefoil_2_3,2,3,22,0.013969535269720744,microscopic,9,-1,0.0005228463838186133,0.04620092741144692,4.2282906587014,89.71023488231926,0.27795699654686223,0.04050666092561946,0.04713275652714563
trefoil_2_3,2,3,23,0.017673944233581942,macroscopic,1,2,0.9907546263791744,3.5952025801243868,14.012994395105236,16.127016653792584,0.04996773353931862,0.16349890457568744,0.8689142385060914
trefoil_2_3,2,3,23,0.017673944233581942,mesoscopic,3,8,0.2575461872251009,3.5728320102671107,69.5865150004379,216.9113606478399,0.672075269913819,0.8119120478479144,0.3208062260667529
trefoil_2_3,2,3,23,0.017673944233581942,microscopic,9,-1,0.0002735734217418318,0.023684001646352575,2.1074525652833063,89.71023488231926,0.27795699654686223,0.02458904757639813,0.02349177402163572
trefoil_2_3,2,3,24,0.022360679774997897,macroscopic,1,2,0.9576631312130798,3.466268203255423,13.500688491424796,16.127016653792584,0.04996773353931862,0.1961790005189176,0.837147302644463
trefoil_2_3,2,3,24,0.022360679774997897,mesoscopic,3,8,0.22687308579233736,2.9954797361083734,54.41594338364877,216.9113606478399,0.672075269913819,0.7907200726895379,0.2508671893492669
trefoil_2_3,2,3,24,0.022360679774997897,microscopic,9,-1,0.00012251569790987026,0.010405302949468233,0.9015823869718826,89.71023488231926,0.27795699654686223,0.013100926791544525,0.01004993898583107
trefoil_2_3,2,3,25,0.02829023297753531,macroscopic,1,2,0.9174909101790931,3.309875069336674,12.879411705966998,16.127016653792584,0.04996773353931862,0.23824871288048302,0.7986233277025948
trefoil_2_3,2,3,25,0.02829023297753531,mesoscopic,3,8,0.19482792607877752,2.4355486951396053,40.860012345713706,216.9113606478399,0.672075269913819,0.7558454975965095,0.1883719332342891
trefoil_2_3,2,3,25,0.02829023297753531,microscopic,9,-1,4.514638497881577e-05,0.003771464383631469,0.3192592052061002,89.71023488231926,0.27795699654686223,0.005905789523007447,0.003558782402307834
trefoil_2_3,2,3,26,0.03579217134615496,macroscopic,1,2,0.8692512632487319,3.1222788771970182,12.134389332990164,16.127016653792584,0.04996773353931862,0.2916723355433463,0.7524261674360289
trefoil_2_3,2,3,26,0.03579217134615496,mesoscopic,3,8,0.1624065974376317,1.9147780236129324,29.379284900157955,216.9113606478399,0.672075269913819,0.706185075183411,0.13544373523088923
trefoil_2_3,2,3,26,0.03579217134615496,microscopic,9,-1,1.3003808599203514e-05,0.0010724803828706599,0.08913773866753961,89.71023488231926,0.27795699654686223,0.002142589273242565,0.0009936183846187602
trefoil_2_3,2,3,27,0.04528345633243088,macroscopic,1,2,0.8121147221824441,2.900402819215579,11.25355520734812,16.127016653792584,0.04996773353931862,0.357689636960611,0.6978076261055777
trefoil_2_3,2,3,27,0.04528345633243088,mesoscopic,3,8,0.13073199533386837,1.451383699504846,20.189858331637858,216.9113606478399,0.672075269913819,0.6417263668119947,0.09307884230377639
trefoil_2_3,2,3,27,0.04528345633243088,microscopic,9,-1,2.738093586333992e-06,0.0002238614756084282,0.018373564975796005,89.71023488231926,0.27795699654686223,0.0005839962273942902,0.0002048101311951553
trefoil_2_3,2,3,28,0.05729161825862411,macroscopic,1,2,0.7456024470764298,2.6426131682796425,10.230656053092494,16.127016653792584,0.04996773353931862,0.43547783515692484,0.6343799521461122
trefoil_2_3,2,3,28,0.05729161825862411,mesoscopic,3,8,0.10093821543140812,1.0573131430917915,13.259725469442255,216.9113606478399,0.672075269913819,0.5644131238741438,0.06112969569615902
trefoil_2_3,2,3,28,0.05729161825862411,microscopic,9,-1,3.8652144286987874e-07,3.144076398423392e-05,0.0025616932913051665,89.71023488231926,0.27795699654686223,0.00010904096893144824,2.85551954541816e-05
trefoil_2_3,2,3,29,0.07248407671437371,macroscopic,1,2,0.6698454307179637,2.3497545141618783,9.069390847937536,16.127016653792584,0.04996773353931862,0.5209011167069105,0.5623725108391137
trefoil_2_3,2,3,29,0.07248407671437371,mesoscopic,3,8,0.07405832510025713,0.7366966473259092,8.341357843303413,216.9113606478399,0.672075269913819,0.4790864886385168,0.03845514508041735
